'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:04.416',-0.510,-0.310,0.040,0.350
'0:04.418',-0.500,-0.310,0.030,0.350
'0:04.420',-0.490,-0.310,0.030,0.360
'0:04.422',-0.480,-0.300,0.040,0.360
'0:04.424',-0.470,-0.290,0.050,0.340
'0:04.426',-0.450,-0.290,0.040,0.330
'0:04.428',-0.440,-0.300,0.040,0.320
'0:04.430',-0.430,-0.300,0.050,0.320
'0:04.432',-0.430,-0.310,0.040,0.320
'0:04.434',-0.440,-0.290,0.040,0.340
'0:04.436',-0.440,-0.280,0.040,0.350
'0:04.438',-0.440,-0.280,0.030,0.350
'0:04.440',-0.430,-0.280,0.030,0.330
'0:04.442',-0.420,-0.270,0.030,0.320
'0:04.444',-0.410,-0.270,0.040,0.320
'0:04.446',-0.400,-0.260,0.040,0.310
'0:04.448',-0.400,-0.260,0.050,0.310
'0:04.450',-0.420,-0.260,0.050,0.320
'0:04.452',-0.430,-0.260,0.060,0.320
'0:04.454',-0.420,-0.250,0.060,0.310
'0:04.456',-0.400,-0.250,0.050,0.290
'0:04.458',-0.390,-0.260,0.040,0.270
'0:04.460',-0.390,-0.260,0.040,0.270
'0:04.462',-0.380,-0.250,0.030,0.270
'0:04.464',-0.380,-0.240,0.030,0.280
'0:04.466',-0.370,-0.250,0.030,0.280
'0:04.468',-0.370,-0.240,0.030,0.290
'0:04.470',-0.360,-0.240,0.020,0.290
'0:04.472',-0.350,-0.240,0.020,0.280
'0:04.474',-0.350,-0.250,0.010,0.270
'0:04.476',-0.340,-0.250,0.000,0.260
'0:04.478',-0.340,-0.240,0.010,0.260
'0:04.480',-0.340,-0.240,0.010,0.260
'0:04.482',-0.340,-0.230,0.010,0.240
'0:04.484',-0.320,-0.230,0.010,0.240
'0:04.486',-0.320,-0.240,0.010,0.250
'0:04.488',-0.320,-0.230,0.000,0.250
'0:04.490',-0.310,-0.220,0.000,0.240
'0:04.492',-0.300,-0.210,0.000,0.230
'0:04.494',-0.290,-0.220,0.000,0.220
'0:04.496',-0.280,-0.250,-0.020,0.210
'0:04.498',-0.270,-0.250,-0.030,0.210
'0:04.500',-0.270,-0.230,-0.030,0.210
'0:04.502',-0.260,-0.220,-0.040,0.210
'0:04.504',-0.250,-0.210,-0.040,0.200
'0:04.506',-0.260,-0.200,-0.030,0.200
'0:04.508',-0.250,-0.190,-0.020,0.180
'0:04.510',-0.240,-0.180,-0.010,0.180
'0:04.512',-0.240,-0.180,0.000,0.170
'0:04.514',-0.250,-0.180,-0.010,0.180
'0:04.516',-0.260,-0.170,-0.010,0.190
'0:04.518',-0.260,-0.160,0.000,0.200
'0:04.520',-0.260,-0.150,0.000,0.210
'0:04.522',-0.250,-0.150,0.000,0.210
'0:04.524',-0.230,-0.150,0.000,0.200
'0:04.526',-0.220,-0.150,0.000,0.190
'0:04.528',-0.210,-0.150,0.000,0.200
'0:04.530',-0.200,-0.150,0.000,0.210
'0:04.532',-0.210,-0.140,0.010,0.220
'0:04.534',-0.220,-0.120,0.020,0.220
'0:04.536',-0.220,-0.120,0.020,0.230
'0:04.538',-0.220,-0.120,0.030,0.220
'0:04.540',-0.200,-0.120,0.030,0.210
'0:04.542',-0.180,-0.120,0.030,0.190
'0:04.544',-0.170,-0.130,0.030,0.190
'0:04.546',-0.180,-0.130,0.040,0.200
'0:04.548',-0.200,-0.100,0.050,0.220
'0:04.550',-0.200,-0.090,0.050,0.230
'0:04.552',-0.200,-0.080,0.040,0.230
'0:04.554',-0.190,-0.080,0.030,0.210
'0:04.556',-0.180,-0.090,0.020,0.180
'0:04.558',-0.170,-0.100,0.010,0.160
'0:04.560',-0.170,-0.090,0.020,0.160
'0:04.562',-0.180,-0.090,0.040,0.170
'0:04.564',-0.180,-0.090,0.040,0.180
'0:04.566',-0.170,-0.090,0.040,0.180
'0:04.568',-0.170,-0.090,0.040,0.180
'0:04.570',-0.160,-0.090,0.040,0.170
'0:04.572',-0.160,-0.090,0.050,0.160
'0:04.574',-0.150,-0.080,0.050,0.150
'0:04.576',-0.150,-0.070,0.050,0.150
'0:04.578',-0.160,-0.060,0.050,0.150
'0:04.580',-0.160,-0.060,0.050,0.150
'0:04.582',-0.160,-0.070,0.060,0.150
'0:04.584',-0.160,-0.070,0.050,0.150
'0:04.586',-0.160,-0.070,0.050,0.140
'0:04.588',-0.160,-0.070,0.060,0.120
'0:04.590',-0.170,-0.070,0.070,0.120
'0:04.592',-0.180,-0.070,0.070,0.120
'0:04.594',-0.180,-0.090,0.070,0.120
'0:04.596',-0.180,-0.110,0.070,0.130
'0:04.598',-0.190,-0.130,0.070,0.130
'0:04.600',-0.200,-0.140,0.080,0.140
'0:04.602',-0.200,-0.150,0.090,0.170
'0:04.604',-0.210,-0.140,0.100,0.190
'0:04.606',-0.210,-0.140,0.100,0.180
'0:04.608',-0.200,-0.140,0.090,0.150
'0:04.610',-0.200,-0.140,0.080,0.140
'0:04.612',-0.190,-0.140,0.080,0.150
'0:04.614',-0.180,-0.140,0.080,0.160
'0:04.616',-0.170,-0.130,0.080,0.170
'0:04.618',-0.160,-0.110,0.080,0.180
'0:04.620',-0.160,-0.090,0.080,0.170
'0:04.622',-0.150,-0.080,0.080,0.150
'0:04.624',-0.150,-0.080,0.060,0.130
'0:04.626',-0.130,-0.080,0.060,0.120
'0:04.628',-0.120,-0.080,0.070,0.130
'0:04.630',-0.110,-0.060,0.070,0.130
'0:04.632',-0.120,-0.040,0.070,0.140
'0:04.634',-0.120,-0.040,0.060,0.150
'0:04.636',-0.110,-0.040,0.060,0.150
'0:04.638',-0.110,-0.040,0.070,0.120
'0:04.640',-0.100,-0.030,0.090,0.100
'0:04.642',-0.090,-0.030,0.090,0.080
'0:04.644',-0.080,-0.040,0.090,0.090
'0:04.646',-0.080,-0.030,0.100,0.100
'0:04.648',-0.090,-0.030,0.100,0.100
'0:04.650',-0.090,-0.020,0.100,0.090
'0:04.652',-0.090,-0.020,0.090,0.080
'0:04.654',-0.080,-0.030,0.080,0.070
'0:04.656',-0.080,-0.040,0.070,0.060
'0:04.658',-0.070,-0.050,0.070,0.050
'0:04.660',-0.080,-0.040,0.070,0.060
'0:04.662',-0.090,-0.050,0.090,0.070
'0:04.664',-0.090,-0.070,0.110,0.070
'0:04.666',-0.100,-0.070,0.120,0.080
'0:04.668',-0.100,-0.070,0.130,0.090
'0:04.670',-0.080,-0.060,0.140,0.100
'0:04.672',-0.080,-0.040,0.140,0.100
'0:04.674',-0.090,-0.030,0.140,0.090
'0:04.676',-0.090,-0.020,0.140,0.090
'0:04.678',-0.090,-0.020,0.140,0.080
'0:04.680',-0.080,-0.030,0.130,0.080
'0:04.682',-0.090,-0.020,0.130,0.100
'0:04.684',-0.100,0.000,0.140,0.100
'0:04.686',-0.100,0.000,0.140,0.090
'0:04.688',-0.090,0.010,0.130,0.090
'0:04.690',-0.080,0.010,0.130,0.080
'0:04.692',-0.080,0.010,0.130,0.060
'0:04.694',-0.080,0.000,0.110,0.050
'0:04.696',-0.090,0.000,0.100,0.040
'0:04.698',-0.110,0.000,0.110,0.050
'0:04.700',-0.120,0.000,0.130,0.070
'0:04.702',-0.130,0.000,0.120,0.080
'0:04.704',-0.130,-0.010,0.100,0.080
'0:04.706',-0.110,-0.010,0.090,0.060
'0:04.708',-0.110,-0.010,0.070,0.040
'0:04.710',-0.110,-0.020,0.050,0.030
'0:04.712',-0.110,-0.020,0.040,0.030
'0:04.714',-0.130,-0.020,0.040,0.030
'0:04.716',-0.150,0.000,0.040,0.050
'0:04.718',-0.160,0.000,0.030,0.060
'0:04.720',-0.170,0.000,0.030,0.070
'0:04.722',-0.170,-0.010,0.060,0.060
'0:04.724',-0.190,-0.010,0.130,0.040
'0:04.726',-0.200,-0.010,0.220,0.040
'0:04.728',-0.210,0.000,0.290,0.060
'0:04.730',-0.240,0.000,0.320,0.090
'0:04.732',-0.270,0.000,0.320,0.110
'0:04.734',-0.280,0.000,0.310,0.110
'0:04.736',-0.300,0.000,0.300,0.110
'0:04.738',-0.330,0.000,0.260,0.120
'0:04.740',-0.340,0.000,0.210,0.110
'0:04.742',-0.350,0.000,0.170,0.100
'0:04.744',-0.360,0.000,0.140,0.100
'0:04.746',-0.370,0.000,0.120,0.110
'0:04.748',-0.390,-0.020,0.100,0.120
'0:04.750',-0.400,-0.030,0.080,0.120
'0:04.752',-0.410,-0.030,0.050,0.140
'0:04.754',-0.420,-0.040,0.020,0.150
'0:04.756',-0.430,-0.050,0.000,0.130
'0:04.758',-0.450,-0.050,-0.030,0.100
'0:04.760',-0.440,-0.050,-0.060,0.060
'0:04.762',-0.410,-0.060,-0.110,0.020
'0:04.764',-0.380,-0.070,-0.160,-0.030
'0:04.766',-0.340,-0.070,-0.220,-0.100
'0:04.768',-0.300,-0.080,-0.290,-0.170
'0:04.770',-0.260,-0.080,-0.330,-0.220
'0:04.772',-0.220,-0.050,-0.310,-0.230
'0:04.774',-0.170,0.000,-0.200,-0.190
'0:04.776',-0.150,0.090,-0.010,-0.060
'0:04.778',-0.160,0.240,0.260,0.140
'0:04.780',-0.130,0.480,0.610,0.360
'0:04.782',-0.040,0.800,1.040,0.600
'0:04.784',0.070,1.200,1.530,0.860
'0:04.786',0.190,1.660,2.070,1.150
'0:04.788',0.290,2.140,2.650,1.480
'0:04.790',0.360,2.620,3.270,1.860
'0:04.792',0.420,3.110,3.900,2.250
'0:04.794',0.470,3.570,4.480,2.620
'0:04.796',0.520,3.970,4.940,2.890
'0:04.798',0.550,4.250,5.210,3.050
'0:04.800',0.570,4.400,5.310,3.120
'0:04.802',0.550,4.380,5.230,3.080
'0:04.804',0.450,4.110,4.890,2.930
'0:04.806',0.230,3.570,4.310,2.680
'0:04.808',-0.020,2.880,3.600,2.370
'0:04.810',-0.220,2.210,2.890,2.040
'0:04.812',-0.360,1.640,2.240,1.700
'0:04.814',-0.430,1.200,1.690,1.380
'0:04.816',-0.450,0.850,1.230,1.080
'0:04.818',-0.440,0.540,0.840,0.790
'0:04.820',-0.400,0.280,0.500,0.520
'0:04.822',-0.350,0.070,0.220,0.290
'0:04.824',-0.300,-0.080,-0.010,0.080
'0:04.826',-0.250,-0.200,-0.220,-0.080
'0:04.828',-0.220,-0.290,-0.390,-0.210
'0:04.830',-0.180,-0.390,-0.540,-0.320
'0:04.832',-0.160,-0.460,-0.640,-0.420
'0:04.834',-0.140,-0.510,-0.720,-0.490
'0:04.836',-0.110,-0.570,-0.790,-0.560
'0:04.838',-0.090,-0.600,-0.870,-0.630
'0:04.840',-0.080,-0.630,-0.930,-0.690
'0:04.842',-0.060,-0.640,-0.960,-0.720
'0:04.844',-0.050,-0.640,-0.980,-0.740
'0:04.846',-0.030,-0.660,-1.000,-0.770
'0:04.848',-0.030,-0.660,-1.000,-0.790
'0:04.850',-0.020,-0.660,-1.000,-0.790
'0:04.852',-0.020,-0.670,-1.000,-0.790
'0:04.854',-0.020,-0.680,-1.000,-0.790
'0:04.856',-0.020,-0.660,-0.980,-0.780
'0:04.858',-0.030,-0.640,-0.970,-0.780
'0:04.860',-0.030,-0.640,-0.960,-0.780
'0:04.862',-0.010,-0.650,-0.940,-0.780
'0:04.864',-0.020,-0.660,-0.920,-0.770
'0:04.866',-0.050,-0.650,-0.910,-0.750
'0:04.868',-0.070,-0.630,-0.890,-0.720
'0:04.870',-0.100,-0.600,-0.860,-0.680
'0:04.872',-0.110,-0.580,-0.860,-0.680
'0:04.874',-0.120,-0.580,-0.830,-0.680
'0:04.876',-0.130,-0.570,-0.820,-0.670
'0:04.878',-0.120,-0.560,-0.800,-0.660
'0:04.880',-0.110,-0.550,-0.770,-0.640
'0:04.882',-0.120,-0.540,-0.750,-0.620
'0:04.884',-0.140,-0.510,-0.730,-0.590
'0:04.886',-0.150,-0.490,-0.720,-0.560
'0:04.888',-0.140,-0.480,-0.710,-0.570
'0:04.890',-0.140,-0.480,-0.700,-0.570
'0:04.892',-0.140,-0.470,-0.690,-0.560
'0:04.894',-0.130,-0.470,-0.690,-0.560
'0:04.896',-0.140,-0.460,-0.670,-0.540
'0:04.898',-0.160,-0.440,-0.640,-0.500
'0:04.900',-0.180,-0.420,-0.610,-0.470
'0:04.902',-0.160,-0.420,-0.600,-0.450
'0:04.904',-0.140,-0.430,-0.580,-0.440
'0:04.906',-0.130,-0.420,-0.570,-0.440
'0:04.908',-0.140,-0.430,-0.550,-0.460
'0:04.910',-0.140,-0.420,-0.540,-0.460
'0:04.912',-0.140,-0.410,-0.520,-0.460
'0:04.914',-0.150,-0.410,-0.510,-0.450
'0:04.916',-0.150,-0.400,-0.490,-0.430
'0:04.918',-0.150,-0.390,-0.470,-0.410
'0:04.920',-0.140,-0.380,-0.460,-0.410
'0:04.922',-0.130,-0.380,-0.450,-0.430
'0:04.924',-0.120,-0.390,-0.450,-0.450
'0:04.926',-0.120,-0.380,-0.440,-0.430
'0:04.928',-0.100,-0.370,-0.420,-0.400
'0:04.930',-0.070,-0.360,-0.420,-0.390
'0:04.932',-0.060,-0.340,-0.410,-0.400
'0:04.934',-0.050,-0.330,-0.410,-0.390
'0:04.936',-0.020,-0.330,-0.400,-0.390
'0:04.938',0.000,-0.320,-0.400,-0.410
'0:04.940',0.020,-0.310,-0.400,-0.420
'0:04.942',0.030,-0.290,-0.390,-0.420
'0:04.944',0.060,-0.290,-0.390,-0.430
'0:04.946',0.110,-0.280,-0.380,-0.440
'0:04.948',0.140,-0.250,-0.380,-0.450
'0:04.950',0.140,-0.240,-0.380,-0.440
'0:04.952',0.160,-0.230,-0.370,-0.450
'0:04.954',0.170,-0.200,-0.370,-0.470
'0:04.956',0.190,-0.180,-0.370,-0.500
'0:04.958',0.220,-0.170,-0.360,-0.510
'0:04.960',0.250,-0.170,-0.360,-0.520
'0:04.962',0.280,-0.160,-0.360,-0.510
'0:04.964',0.300,-0.140,-0.350,-0.510
'0:04.966',0.340,-0.120,-0.340,-0.510
'0:04.968',0.370,-0.100,-0.330,-0.510
'0:04.970',0.400,-0.080,-0.330,-0.530
'0:04.972',0.440,-0.050,-0.330,-0.560
'0:04.974',0.460,-0.020,-0.330,-0.590
'0:04.976',0.490,0.000,-0.320,-0.600
'0:04.978',0.510,0.010,-0.310,-0.610
'0:04.980',0.530,0.030,-0.300,-0.610
'0:04.982',0.530,0.060,-0.280,-0.610
'0:04.984',0.540,0.090,-0.260,-0.600
'0:04.986',0.560,0.120,-0.260,-0.580
'0:04.988',0.570,0.130,-0.260,-0.580
'0:04.990',0.590,0.140,-0.260,-0.610
'0:04.992',0.610,0.140,-0.270,-0.620
'0:04.994',0.620,0.150,-0.270,-0.620
'0:04.996',0.610,0.160,-0.260,-0.600
'0:04.998',0.600,0.170,-0.240,-0.570
'0:05.000',0.600,0.180,-0.220,-0.550
'0:05.002',0.600,0.200,-0.200,-0.540
'0:05.004',0.610,0.200,-0.200,-0.530
'0:05.006',0.610,0.200,-0.190,-0.540
'0:05.008',0.600,0.190,-0.190,-0.550
'0:05.010',0.590,0.180,-0.170,-0.540
'0:05.012',0.580,0.170,-0.160,-0.520
'0:05.014',0.550,0.150,-0.150,-0.490
'0:05.016',0.510,0.140,-0.130,-0.460
'0:05.018',0.490,0.120,-0.120,-0.440
'0:05.020',0.480,0.100,-0.100,-0.430
'0:05.022',0.450,0.080,-0.100,-0.410
'0:05.024',0.400,0.060,-0.090,-0.370
'0:05.026',0.340,0.030,-0.060,-0.320
'0:05.028',0.300,0.000,-0.050,-0.270
'0:05.030',0.250,-0.020,-0.050,-0.230
'0:05.032',0.210,-0.040,-0.040,-0.200
'0:05.034',0.180,-0.070,-0.030,-0.160
'0:05.036',0.140,-0.100,-0.030,-0.130
'0:05.038',0.100,-0.120,-0.040,-0.090
'0:05.040',0.050,-0.140,-0.040,-0.050
'0:05.042',0.010,-0.160,-0.030,-0.030
'0:05.044',-0.020,-0.170,-0.030,0.000
'0:05.046',-0.060,-0.200,-0.010,0.030
'0:05.048',-0.100,-0.210,0.000,0.070
'0:05.050',-0.140,-0.230,0.020,0.110
'0:05.052',-0.190,-0.240,0.020,0.150
'0:05.054',-0.210,-0.240,0.020,0.170
'0:05.056',-0.220,-0.260,0.020,0.180
'0:05.058',-0.240,-0.280,0.030,0.180
'0:05.060',-0.260,-0.300,0.030,0.190
'0:05.062',-0.280,-0.320,0.030,0.220
'0:05.064',-0.310,-0.340,0.040,0.250
'0:05.066',-0.340,-0.340,0.070,0.290
'0:05.068',-0.370,-0.320,0.090,0.350
'0:05.070',-0.370,-0.310,0.100,0.360
'0:05.072',-0.360,-0.320,0.110,0.360
'0:05.074',-0.370,-0.320,0.110,0.350
'0:05.076',-0.370,-0.320,0.120,0.340
'0:05.078',-0.370,-0.330,0.120,0.350
'0:05.080',-0.400,-0.320,0.120,0.350
'0:05.082',-0.410,-0.300,0.140,0.360
'0:05.084',-0.410,-0.290,0.140,0.350
'0:05.086',-0.400,-0.290,0.150,0.350
'0:05.088',-0.390,-0.290,0.150,0.350
'0:05.090',-0.400,-0.280,0.150,0.340
'0:05.092',-0.400,-0.270,0.150,0.320
'0:05.094',-0.390,-0.260,0.140,0.320
'0:05.096',-0.400,-0.240,0.150,0.320
'0:05.098',-0.400,-0.240,0.150,0.320
'0:05.100',-0.390,-0.230,0.150,0.320
'0:05.102',-0.380,-0.230,0.140,0.310
'0:05.104',-0.360,-0.240,0.120,0.300
'0:05.106',-0.350,-0.250,0.120,0.290
'0:05.108',-0.340,-0.240,0.120,0.270
'0:05.110',-0.340,-0.220,0.120,0.270
'0:05.112',-0.340,-0.220,0.120,0.260
'0:05.114',-0.330,-0.210,0.120,0.270
'0:05.116',-0.340,-0.210,0.110,0.280
'0:05.118',-0.340,-0.200,0.100,0.290
'0:05.120',-0.330,-0.200,0.090,0.280
'0:05.122',-0.300,-0.180,0.070,0.260
'0:05.124',-0.300,-0.160,0.080,0.260
'0:05.126',-0.290,-0.160,0.070,0.240
'0:05.128',-0.270,-0.180,0.060,0.230
'0:05.130',-0.260,-0.190,0.050,0.220
'0:05.132',-0.260,-0.190,0.060,0.230
'0:05.134',-0.270,-0.180,0.070,0.230
'0:05.136',-0.260,-0.170,0.070,0.230
'0:05.138',-0.260,-0.150,0.080,0.240
'0:05.140',-0.260,-0.160,0.080,0.230
'0:05.142',-0.250,-0.160,0.070,0.220
'0:05.144',-0.230,-0.160,0.060,0.200
'0:05.146',-0.220,-0.160,0.050,0.190
'0:05.148',-0.230,-0.150,0.050,0.180
'0:05.150',-0.240,-0.130,0.050,0.190
'0:05.152',-0.250,-0.110,0.070,0.210
'0:05.154',-0.240,-0.110,0.080,0.210
'0:05.156',-0.230,-0.110,0.080,0.180
'0:05.158',-0.210,-0.120,0.060,0.160
'0:05.160',-0.210,-0.110,0.060,0.150
'0:05.162',-0.200,-0.090,0.050,0.150
'0:05.164',-0.200,-0.080,0.050,0.140
'0:05.166',-0.210,-0.060,0.060,0.150
'0:05.168',-0.210,-0.060,0.060,0.150
'0:05.170',-0.190,-0.080,0.050,0.150
'0:05.172',-0.170,-0.080,0.050,0.140
'0:05.174',-0.150,-0.080,0.050,0.130
'0:05.176',-0.140,-0.080,0.050,0.130
'0:05.178',-0.140,-0.080,0.040,0.140
'0:05.180',-0.130,-0.070,0.050,0.160
'0:05.182',-0.130,-0.060,0.060,0.160
'0:05.184',-0.130,-0.050,0.040,0.160
'0:05.186',-0.130,-0.050,0.020,0.160
'0:05.188',-0.120,-0.060,0.030,0.150
'0:05.190',-0.120,-0.060,0.050,0.140
'0:05.192',-0.110,-0.070,0.070,0.140
'0:05.194',-0.110,-0.060,0.070,0.150
'0:05.196',-0.110,-0.050,0.060,0.150
'0:05.198',-0.110,-0.050,0.060,0.160
'0:05.200',-0.110,-0.040,0.070,0.160
'0:05.202',-0.120,-0.040,0.080,0.150
'0:05.204',-0.120,-0.050,0.080,0.140
'0:05.206',-0.110,-0.050,0.080,0.130
'0:05.208',-0.120,-0.040,0.090,0.130
'0:05.210',-0.110,-0.040,0.080,0.130
'0:05.212',-0.110,-0.050,0.080,0.130
'0:05.214',-0.110,-0.050,0.060,0.130
'0:05.216',-0.120,-0.050,0.060,0.140
'0:05.218',-0.120,-0.050,0.080,0.160
'0:05.220',-0.100,-0.050,0.090,0.160
'0:05.222',-0.110,-0.020,0.110,0.170
'0:05.224',-0.100,-0.010,0.120,0.150
'0:05.226',-0.080,-0.020,0.110,0.140
'0:05.228',-0.070,-0.030,0.100,0.130
'0:05.230',-0.060,-0.040,0.100,0.130
'0:05.232',-0.060,-0.040,0.110,0.130
'0:05.234',-0.060,-0.030,0.120,0.140
'0:05.236',-0.060,0.000,0.120,0.130
'0:05.238',-0.060,0.000,0.110,0.110
'0:05.240',-0.030,0.000,0.100,0.090
'0:05.242',-0.020,0.000,0.090,0.060
'0:05.244',-0.010,0.000,0.080,0.050
'0:05.246',-0.010,0.000,0.080,0.050
'0:05.248',-0.030,0.000,0.090,0.080
'0:05.250',-0.040,0.020,0.100,0.110
'0:05.252',-0.040,0.020,0.110,0.110
'0:05.254',-0.040,0.030,0.120,0.110
'0:05.256',-0.030,0.030,0.120,0.090
'0:05.258',-0.030,0.010,0.120,0.060
'0:05.260',-0.030,0.000,0.110,0.060
'0:05.262',-0.030,-0.010,0.110,0.070
'0:05.264',-0.040,0.000,0.120,0.090
'0:05.266',-0.040,0.000,0.130,0.100
'0:05.268',-0.030,0.000,0.130,0.100
'0:05.270',-0.020,0.010,0.130,0.100
'0:05.272',-0.010,0.020,0.130,0.070
'0:05.274',0.000,0.020,0.120,0.050
'0:05.276',0.010,0.020,0.110,0.040
'0:05.278',0.000,0.030,0.100,0.050
'0:05.280',-0.010,0.020,0.100,0.060
'0:05.282',-0.010,0.010,0.100,0.060
'0:05.284',0.000,0.010,0.100,0.060
'0:05.286',0.000,0.020,0.100,0.060
'0:05.288',0.000,0.020,0.100,0.060
'0:05.290',0.010,0.030,0.090,0.040
'0:05.292',0.020,0.040,0.090,0.040
'0:05.294',0.020,0.030,0.090,0.040
'0:05.296',0.020,0.010,0.090,0.050
'0:05.298',0.020,0.010,0.090,0.050
'0:05.300',0.000,0.010,0.100,0.050
'0:05.302',0.000,0.010,0.100,0.050
'0:05.304',0.000,0.010,0.090,0.040
'0:05.306',-0.010,0.030,0.100,0.050
'0:05.308',-0.010,0.020,0.090,0.050
'0:05.310',0.000,0.010,0.080,0.040
'0:05.312',0.000,0.000,0.060,0.030
'0:05.314',0.000,-0.010,0.050,0.030
'0:05.316',0.000,-0.020,0.050,0.020
'0:05.318',0.000,-0.020,0.040,0.020
'0:05.320',-0.010,0.000,0.040,0.030
'0:05.322',-0.020,0.000,0.040,0.030
'0:05.324',-0.020,0.000,0.040,0.020
'0:05.326',-0.020,-0.010,0.040,0.020
'0:05.328',-0.020,-0.020,0.040,0.030
'0:05.330',-0.030,-0.030,0.060,0.060
'0:05.332',-0.060,-0.010,0.080,0.070
'0:05.334',-0.090,0.000,0.080,0.090
'0:05.336',-0.090,0.020,0.080,0.090
'0:05.338',-0.090,0.030,0.070,0.080
'0:05.340',-0.090,0.030,0.070,0.070
'0:05.342',-0.090,0.020,0.070,0.050
'0:05.344',-0.090,0.010,0.070,0.040
'0:05.346',-0.100,0.000,0.060,0.050
'0:05.348',-0.130,0.010,0.070,0.080
'0:05.350',-0.140,0.010,0.080,0.110
'0:05.352',-0.130,0.000,0.070,0.110
'0:05.354',-0.130,0.000,0.060,0.100
'0:05.356',-0.120,0.000,0.050,0.080
'0:05.358',-0.100,0.000,0.040,0.070
'0:05.360',-0.080,0.000,0.040,0.070
'0:05.362',-0.080,0.000,0.040,0.090
'0:05.364',-0.100,0.020,0.040,0.100
'0:05.366',-0.110,0.030,0.030,0.090
'0:05.368',-0.110,0.040,0.020,0.090
'0:05.370',-0.100,0.040,0.010,0.060
'0:05.372',-0.090,0.050,0.000,0.020
'0:05.374',-0.080,0.050,0.000,0.000
'0:05.376',-0.070,0.080,0.010,0.000
'0:05.378',-0.070,0.100,0.020,0.000
'0:05.380',-0.070,0.100,0.020,0.000
'0:05.382',-0.050,0.090,0.010,0.000
'0:05.384',-0.040,0.080,0.010,0.000
'0:05.386',-0.020,0.090,0.000,-0.010
'0:05.388',-0.010,0.090,0.000,-0.030
'0:05.390',-0.010,0.120,0.000,-0.040
'0:05.392',-0.010,0.130,0.000,-0.040
'0:05.394',0.000,0.140,0.000,-0.040
'0:05.396',0.010,0.140,0.000,-0.050
'0:05.398',0.010,0.150,0.010,-0.050
'0:05.400',0.020,0.150,0.020,-0.050
'0:05.402',0.040,0.160,0.020,-0.050
'0:05.404',0.040,0.170,0.010,-0.050
'0:05.406',0.050,0.170,0.010,-0.060
'0:05.408',0.070,0.160,0.010,-0.090
'0:05.410',0.100,0.160,0.010,-0.100
'0:05.412',0.110,0.160,0.000,-0.100
'0:05.414',0.120,0.160,-0.010,-0.120
'0:05.416',0.130,0.150,-0.040,-0.150
'0:05.418',0.150,0.150,-0.070,-0.170
'0:05.420',0.190,0.150,-0.110,-0.220
'0:05.422',0.240,0.130,-0.170,-0.300
'0:05.424',0.280,0.090,-0.250,-0.370
'0:05.426',0.300,0.060,-0.280,-0.400
'0:05.428',0.320,0.050,-0.250,-0.370
'0:05.430',0.340,0.090,-0.120,-0.280
'0:05.432',0.330,0.200,0.080,-0.130
'0:05.434',0.320,0.350,0.360,0.060
'0:05.436',0.360,0.570,0.710,0.260
'0:05.438',0.450,0.880,1.130,0.470
'0:05.440',0.560,1.240,1.610,0.710
'0:05.442',0.650,1.630,2.120,0.990
'0:05.444',0.720,2.060,2.670,1.330
'0:05.446',0.780,2.530,3.260,1.710
'0:05.448',0.810,3.010,3.870,2.080
'0:05.450',0.850,3.450,4.410,2.400
'0:05.452',0.870,3.800,4.820,2.650
'0:05.454',0.890,4.030,5.050,2.770
'0:05.456',0.880,4.120,5.110,2.810
'0:05.458',0.840,4.050,4.970,2.760
'0:05.460',0.680,3.750,4.590,2.640
'0:05.462',0.430,3.200,4.000,2.420
'0:05.464',0.170,2.560,3.300,2.140
'0:05.466',-0.020,1.970,2.610,1.820
'0:05.468',-0.130,1.470,2.010,1.500
'0:05.470',-0.190,1.060,1.500,1.180
'0:05.472',-0.210,0.730,1.060,0.890
'0:05.474',-0.230,0.470,0.690,0.650
'0:05.476',-0.230,0.260,0.370,0.460
'0:05.478',-0.220,0.060,0.110,0.280
'0:05.480',-0.200,-0.090,-0.090,0.120
'0:05.482',-0.190,-0.220,-0.270,-0.020
'0:05.484',-0.170,-0.320,-0.430,-0.140
'0:05.486',-0.160,-0.400,-0.560,-0.260
'0:05.488',-0.160,-0.460,-0.680,-0.360
'0:05.490',-0.160,-0.500,-0.760,-0.440
'0:05.492',-0.150,-0.560,-0.850,-0.510
'0:05.494',-0.130,-0.600,-0.920,-0.570
'0:05.496',-0.120,-0.640,-0.970,-0.610
'0:05.498',-0.120,-0.660,-1.000,-0.640
'0:05.500',-0.120,-0.670,-1.030,-0.660
'0:05.502',-0.140,-0.680,-1.040,-0.670
'0:05.504',-0.140,-0.670,-1.050,-0.670
'0:05.506',-0.130,-0.680,-1.070,-0.700
'0:05.508',-0.110,-0.680,-1.090,-0.730
'0:05.510',-0.100,-0.680,-1.090,-0.730
'0:05.512',-0.090,-0.690,-1.080,-0.730
'0:05.514',-0.080,-0.680,-1.060,-0.720
'0:05.516',-0.080,-0.670,-1.050,-0.690
'0:05.518',-0.080,-0.640,-1.030,-0.670
'0:05.520',-0.050,-0.610,-1.020,-0.690
'0:05.522',-0.030,-0.600,-1.020,-0.700
'0:05.524',-0.020,-0.600,-1.000,-0.710
'0:05.526',-0.010,-0.600,-0.990,-0.700
'0:05.528',0.000,-0.610,-0.980,-0.690
