'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:04.528',0.000,0.000,0.000,0.060
'0:04.530',-0.010,0.000,0.000,0.070
'0:04.532',-0.030,0.000,0.000,0.080
'0:04.534',-0.030,0.000,0.000,0.100
'0:04.536',-0.030,0.000,0.000,0.100
'0:04.538',-0.030,0.010,0.010,0.100
'0:04.540',-0.020,0.010,0.020,0.090
'0:04.542',-0.010,0.000,0.020,0.100
'0:04.544',-0.020,0.000,0.030,0.100
'0:04.546',-0.030,-0.010,0.040,0.110
'0:04.548',-0.030,-0.010,0.050,0.130
'0:04.550',-0.030,0.000,0.060,0.150
'0:04.552',-0.040,0.010,0.070,0.150
'0:04.554',-0.030,0.000,0.070,0.140
'0:04.556',-0.020,0.000,0.070,0.130
'0:04.558',0.000,-0.010,0.070,0.110
'0:04.560',0.000,-0.010,0.080,0.120
'0:04.562',0.000,0.000,0.090,0.130
'0:04.564',0.000,0.010,0.100,0.130
'0:04.566',-0.010,0.050,0.100,0.140
'0:04.568',-0.020,0.040,0.100,0.130
'0:04.570',-0.010,0.020,0.090,0.110
'0:04.572',0.000,0.010,0.090,0.090
'0:04.574',0.000,0.010,0.080,0.080
'0:04.576',0.000,0.000,0.070,0.070
'0:04.578',-0.010,0.010,0.070,0.070
'0:04.580',-0.020,0.030,0.080,0.090
'0:04.582',-0.010,0.040,0.080,0.090
'0:04.584',0.000,0.050,0.080,0.080
'0:04.586',0.010,0.060,0.070,0.060
'0:04.588',0.020,0.060,0.050,0.030
'0:04.590',0.030,0.050,0.040,0.020
'0:04.592',0.040,0.040,0.030,0.020
'0:04.594',0.020,0.050,0.020,0.030
'0:04.596',0.010,0.060,0.030,0.040
'0:04.598',0.010,0.060,0.030,0.040
'0:04.600',0.020,0.050,0.040,0.030
'0:04.602',0.040,0.040,0.030,0.010
'0:04.604',0.050,0.040,0.020,0.000
'0:04.606',0.070,0.050,0.010,0.000
'0:04.608',0.070,0.060,0.020,0.000
'0:04.610',0.060,0.070,0.020,0.020
'0:04.612',0.050,0.070,0.030,0.040
'0:04.614',0.040,0.070,0.030,0.060
'0:04.616',0.040,0.070,0.030,0.060
'0:04.618',0.040,0.060,0.030,0.060
'0:04.620',0.050,0.060,0.030,0.040
'0:04.622',0.060,0.070,0.030,0.040
'0:04.624',0.070,0.060,0.010,0.030
'0:04.626',0.070,0.050,0.020,0.030
'0:04.628',0.060,0.040,0.020,0.030
'0:04.630',0.040,0.040,0.010,0.030
'0:04.632',0.050,0.050,-0.010,0.010
'0:04.634',0.080,0.040,-0.040,-0.040
'0:04.636',0.100,0.040,-0.070,-0.090
'0:04.638',0.120,0.020,-0.130,-0.170
'0:04.640',0.140,-0.010,-0.190,-0.230
'0:04.642',0.180,-0.030,-0.210,-0.240
'0:04.644',0.190,-0.020,-0.150,-0.190
'0:04.646',0.190,0.050,0.000,-0.080
'0:04.648',0.180,0.190,0.250,0.090
'0:04.650',0.190,0.410,0.580,0.300
'0:04.652',0.260,0.710,1.000,0.510
'0:04.654',0.390,1.080,1.490,0.750
'0:04.656',0.520,1.510,2.040,1.010
'0:04.658',0.620,1.980,2.630,1.330
'0:04.660',0.710,2.450,3.220,1.680
'0:04.662',0.780,2.930,3.830,2.040
'0:04.664',0.820,3.390,4.370,2.380
'0:04.666',0.860,3.760,4.790,2.640
'0:04.668',0.900,4.010,5.040,2.780
'0:04.670',0.940,4.130,5.120,2.810
'0:04.672',0.920,4.100,5.030,2.770
'0:04.674',0.820,3.870,4.730,2.620
'0:04.676',0.620,3.410,4.200,2.410
'0:04.678',0.360,2.830,3.540,2.170
'0:04.680',0.150,2.230,2.880,1.900
'0:04.682',0.020,1.700,2.290,1.600
'0:04.684',-0.030,1.270,1.760,1.300
'0:04.686',-0.070,0.910,1.310,1.010
'0:04.688',-0.090,0.600,0.920,0.740
'0:04.690',-0.090,0.360,0.590,0.520
'0:04.692',-0.100,0.170,0.310,0.370
'0:04.694',-0.120,0.010,0.080,0.220
'0:04.696',-0.130,-0.140,-0.120,0.080
'0:04.698',-0.130,-0.250,-0.300,-0.030
'0:04.700',-0.140,-0.350,-0.450,-0.160
'0:04.702',-0.130,-0.440,-0.580,-0.280
'0:04.704',-0.100,-0.520,-0.690,-0.380
'0:04.706',-0.090,-0.560,-0.760,-0.430
'0:04.708',-0.090,-0.620,-0.810,-0.460
'0:04.710',-0.090,-0.660,-0.860,-0.490
'0:04.712',-0.090,-0.670,-0.900,-0.510
'0:04.714',-0.080,-0.670,-0.920,-0.540
'0:04.716',-0.080,-0.690,-0.950,-0.560
'0:04.718',-0.080,-0.700,-0.970,-0.590
'0:04.720',-0.080,-0.690,-0.990,-0.600
'0:04.722',-0.070,-0.700,-0.990,-0.620
'0:04.724',-0.050,-0.710,-1.000,-0.630
'0:04.726',-0.030,-0.720,-1.000,-0.620
'0:04.728',-0.040,-0.720,-0.990,-0.610
'0:04.730',-0.040,-0.710,-0.960,-0.620
'0:04.732',-0.030,-0.690,-0.940,-0.620
'0:04.734',-0.030,-0.680,-0.930,-0.610
'0:04.736',-0.020,-0.670,-0.930,-0.610
'0:04.738',-0.010,-0.650,-0.910,-0.630
'0:04.740',0.000,-0.630,-0.900,-0.640
'0:04.742',0.000,-0.620,-0.880,-0.630
'0:04.744',0.000,-0.610,-0.870,-0.610
'0:04.746',-0.020,-0.590,-0.840,-0.600
'0:04.748',-0.020,-0.570,-0.830,-0.580
'0:04.750',-0.030,-0.550,-0.810,-0.550
'0:04.752',-0.020,-0.540,-0.800,-0.560
'0:04.754',0.000,-0.530,-0.800,-0.570
'0:04.756',0.000,-0.520,-0.790,-0.560
'0:04.758',0.010,-0.520,-0.770,-0.540
'0:04.760',0.010,-0.510,-0.750,-0.530
'0:04.762',0.000,-0.480,-0.740,-0.520
'0:04.764',-0.020,-0.460,-0.720,-0.520
'0:04.766',-0.010,-0.450,-0.710,-0.520
'0:04.768',0.000,-0.450,-0.700,-0.520
'0:04.770',0.000,-0.450,-0.700,-0.540
'0:04.772',0.020,-0.440,-0.690,-0.550
'0:04.774',0.030,-0.420,-0.680,-0.540
'0:04.776',0.020,-0.410,-0.660,-0.510
'0:04.778',0.000,-0.390,-0.650,-0.490
'0:04.780',0.000,-0.380,-0.630,-0.480
'0:04.782',0.000,-0.380,-0.620,-0.460
'0:04.784',0.010,-0.360,-0.610,-0.450
'0:04.786',0.020,-0.350,-0.610,-0.460
'0:04.788',0.030,-0.340,-0.610,-0.480
'0:04.790',0.030,-0.320,-0.600,-0.480
'0:04.792',0.030,-0.290,-0.590,-0.460
'0:04.794',0.040,-0.280,-0.590,-0.450
'0:04.796',0.040,-0.270,-0.580,-0.420
'0:04.798',0.040,-0.270,-0.570,-0.410
'0:04.800',0.040,-0.260,-0.560,-0.410
'0:04.802',0.060,-0.260,-0.560,-0.420
'0:04.804',0.070,-0.240,-0.540,-0.430
'0:04.806',0.080,-0.220,-0.530,-0.440
'0:04.808',0.100,-0.210,-0.530,-0.450
'0:04.810',0.110,-0.200,-0.530,-0.460
'0:04.812',0.110,-0.190,-0.520,-0.450
'0:04.814',0.100,-0.190,-0.510,-0.440
'0:04.816',0.090,-0.180,-0.510,-0.450
'0:04.818',0.100,-0.170,-0.510,-0.450
'0:04.820',0.120,-0.150,-0.510,-0.470
'0:04.822',0.140,-0.130,-0.520,-0.490
'0:04.824',0.160,-0.130,-0.530,-0.500
'0:04.826',0.170,-0.130,-0.530,-0.500
'0:04.828',0.170,-0.110,-0.530,-0.490
'0:04.830',0.170,-0.100,-0.520,-0.490
'0:04.832',0.180,-0.090,-0.500,-0.460
'0:04.834',0.180,-0.060,-0.470,-0.440
'0:04.836',0.200,-0.050,-0.470,-0.480
'0:04.838',0.220,-0.050,-0.480,-0.510
'0:04.840',0.250,-0.050,-0.480,-0.530
'0:04.842',0.270,-0.050,-0.480,-0.530
'0:04.844',0.280,-0.040,-0.460,-0.530
'0:04.846',0.280,-0.020,-0.450,-0.520
'0:04.848',0.280,0.000,-0.440,-0.520
'0:04.850',0.310,0.000,-0.440,-0.530
'0:04.852',0.330,0.000,-0.460,-0.560
'0:04.854',0.330,0.000,-0.460,-0.590
'0:04.856',0.340,-0.010,-0.460,-0.600
'0:04.858',0.350,-0.010,-0.460,-0.600
'0:04.860',0.360,0.010,-0.440,-0.580
'0:04.862',0.360,0.030,-0.430,-0.560
'0:04.864',0.360,0.050,-0.420,-0.540
'0:04.866',0.360,0.050,-0.400,-0.530
'0:04.868',0.360,0.040,-0.400,-0.510
'0:04.870',0.380,0.040,-0.400,-0.530
'0:04.872',0.390,0.030,-0.400,-0.550
'0:04.874',0.380,0.020,-0.400,-0.530
'0:04.876',0.350,0.030,-0.390,-0.500
'0:04.878',0.340,0.020,-0.380,-0.480
'0:04.880',0.320,0.010,-0.370,-0.470
'0:04.882',0.320,0.000,-0.360,-0.460
'0:04.884',0.320,-0.010,-0.360,-0.440
'0:04.886',0.300,-0.020,-0.360,-0.430
'0:04.888',0.280,-0.030,-0.360,-0.420
'0:04.890',0.260,-0.040,-0.340,-0.400
'0:04.892',0.240,-0.050,-0.310,-0.380
'0:04.894',0.220,-0.060,-0.280,-0.330
'0:04.896',0.190,-0.060,-0.260,-0.280
'0:04.898',0.170,-0.080,-0.230,-0.230
'0:04.900',0.130,-0.100,-0.210,-0.190
'0:04.902',0.090,-0.100,-0.190,-0.160
'0:04.904',0.060,-0.090,-0.170,-0.130
'0:04.906',0.050,-0.100,-0.150,-0.130
'0:04.908',0.040,-0.120,-0.140,-0.110
'0:04.910',0.010,-0.140,-0.120,-0.070
'0:04.912',-0.010,-0.160,-0.100,-0.030
'0:04.914',-0.040,-0.170,-0.080,0.000
'0:04.916',-0.060,-0.150,-0.060,0.040
'0:04.918',-0.070,-0.120,-0.050,0.060
'0:04.920',-0.080,-0.130,-0.040,0.070
'0:04.922',-0.080,-0.130,-0.020,0.070
'0:04.924',-0.090,-0.150,-0.010,0.080
'0:04.926',-0.110,-0.180,0.000,0.120
'0:04.928',-0.140,-0.180,0.000,0.160
'0:04.930',-0.170,-0.160,0.010,0.200
'0:04.932',-0.180,-0.140,0.020,0.240
'0:04.934',-0.180,-0.130,0.020,0.240
'0:04.936',-0.160,-0.140,0.030,0.230
'0:04.938',-0.140,-0.140,0.040,0.210
'0:04.940',-0.130,-0.150,0.040,0.210
'0:04.942',-0.130,-0.160,0.050,0.220
'0:04.944',-0.150,-0.150,0.060,0.250
'0:04.946',-0.170,-0.120,0.080,0.280
'0:04.948',-0.180,-0.120,0.090,0.290
'0:04.950',-0.170,-0.120,0.080,0.290
'0:04.952',-0.150,-0.130,0.080,0.260
'0:04.954',-0.130,-0.140,0.080,0.230
'0:04.956',-0.110,-0.150,0.070,0.220
'0:04.958',-0.110,-0.140,0.070,0.220
'0:04.960',-0.130,-0.130,0.070,0.230
'0:04.962',-0.140,-0.120,0.070,0.250
'0:04.964',-0.130,-0.120,0.070,0.250
'0:04.966',-0.110,-0.140,0.070,0.240
'0:04.968',-0.100,-0.150,0.060,0.220
'0:04.970',-0.090,-0.150,0.060,0.190
'0:04.972',-0.080,-0.150,0.040,0.170
'0:04.974',-0.080,-0.130,0.030,0.170
'0:04.976',-0.080,-0.140,0.020,0.170
'0:04.978',-0.080,-0.150,0.020,0.170
'0:04.980',-0.090,-0.150,0.020,0.180
'0:04.982',-0.090,-0.150,0.040,0.200
'0:04.984',-0.080,-0.140,0.040,0.200
'0:04.986',-0.060,-0.130,0.040,0.180
'0:04.988',-0.060,-0.120,0.030,0.180
'0:04.990',-0.060,-0.120,0.020,0.160
'0:04.992',-0.060,-0.130,0.020,0.160
'0:04.994',-0.070,-0.130,0.010,0.170
'0:04.996',-0.090,-0.140,0.000,0.170
'0:04.998',-0.100,-0.150,0.010,0.180
'0:05.000',-0.080,-0.160,0.020,0.180
'0:05.002',-0.090,-0.150,0.040,0.180
'0:05.004',-0.090,-0.150,0.030,0.160
'0:05.006',-0.080,-0.150,0.030,0.140
'0:05.008',-0.060,-0.150,0.030,0.130
'0:05.010',-0.070,-0.150,0.020,0.130
'0:05.012',-0.090,-0.150,0.020,0.140
'0:05.014',-0.110,-0.140,0.030,0.160
'0:05.016',-0.130,-0.120,0.040,0.170
'0:05.018',-0.130,-0.130,0.030,0.160
'0:05.020',-0.120,-0.150,0.030,0.140
'0:05.022',-0.120,-0.160,0.030,0.130
'0:05.024',-0.120,-0.170,0.030,0.110
'0:05.026',-0.140,-0.180,0.030,0.120
'0:05.028',-0.150,-0.180,0.030,0.140
'0:05.030',-0.170,-0.170,0.040,0.170
'0:05.032',-0.170,-0.160,0.040,0.170
'0:05.034',-0.180,-0.170,0.040,0.170
'0:05.036',-0.190,-0.170,0.030,0.150
'0:05.038',-0.200,-0.160,0.030,0.130
'0:05.040',-0.210,-0.160,0.040,0.130
'0:05.042',-0.230,-0.150,0.050,0.120
'0:05.044',-0.250,-0.130,0.060,0.140
'0:05.046',-0.270,-0.120,0.060,0.160
'0:05.048',-0.290,-0.110,0.080,0.170
'0:05.050',-0.290,-0.120,0.090,0.170
'0:05.052',-0.290,-0.120,0.090,0.160
'0:05.054',-0.290,-0.120,0.080,0.130
'0:05.056',-0.290,-0.120,0.070,0.130
'0:05.058',-0.300,-0.100,0.070,0.150
'0:05.060',-0.300,-0.090,0.070,0.170
'0:05.062',-0.310,-0.080,0.070,0.180
'0:05.064',-0.320,-0.060,0.090,0.180
'0:05.066',-0.310,-0.030,0.110,0.180
'0:05.068',-0.310,-0.030,0.110,0.160
'0:05.070',-0.310,-0.010,0.090,0.140
'0:05.072',-0.310,0.020,0.090,0.140
'0:05.074',-0.310,0.030,0.090,0.130
'0:05.076',-0.320,0.030,0.100,0.140
'0:05.078',-0.340,0.040,0.110,0.150
'0:05.080',-0.360,0.050,0.120,0.160
'0:05.082',-0.370,0.050,0.110,0.160
'0:05.084',-0.390,0.050,0.110,0.180
'0:05.086',-0.420,0.070,0.120,0.190
'0:05.088',-0.440,0.080,0.130,0.190
'0:05.090',-0.430,0.070,0.130,0.180
'0:05.092',-0.440,0.050,0.110,0.180
'0:05.094',-0.450,0.040,0.110,0.200
'0:05.096',-0.480,0.050,0.120,0.220
'0:05.098',-0.500,0.060,0.130,0.230
'0:05.100',-0.520,0.070,0.120,0.230
'0:05.102',-0.520,0.060,0.110,0.220
'0:05.104',-0.520,0.050,0.110,0.190
'0:05.106',-0.520,0.030,0.090,0.180
'0:05.108',-0.520,0.010,0.080,0.200
'0:05.110',-0.540,0.000,0.080,0.230
'0:05.112',-0.570,0.000,0.090,0.250
'0:05.114',-0.590,0.010,0.090,0.260
'0:05.116',-0.600,0.010,0.100,0.270
'0:05.118',-0.590,0.000,0.090,0.260
'0:05.120',-0.590,0.000,0.080,0.240
'0:05.122',-0.580,-0.020,0.060,0.230
'0:05.124',-0.580,-0.040,0.060,0.230
'0:05.126',-0.590,-0.060,0.050,0.240
'0:05.128',-0.630,-0.050,0.070,0.290
'0:05.130',-0.680,-0.060,0.090,0.330
'0:05.132',-0.690,-0.070,0.090,0.350
'0:05.134',-0.680,-0.100,0.080,0.350
'0:05.136',-0.680,-0.120,0.080,0.340
'0:05.138',-0.700,-0.130,0.080,0.350
'0:05.140',-0.730,-0.150,0.090,0.360
'0:05.142',-0.750,-0.160,0.100,0.380
'0:05.144',-0.770,-0.180,0.100,0.400
'0:05.146',-0.810,-0.200,0.100,0.420
'0:05.148',-0.830,-0.230,0.110,0.450
'0:05.150',-0.850,-0.240,0.120,0.470
'0:05.152',-0.860,-0.250,0.110,0.470
'0:05.154',-0.860,-0.270,0.110,0.450
'0:05.156',-0.870,-0.270,0.120,0.450
'0:05.158',-0.890,-0.300,0.140,0.460
'0:05.160',-0.920,-0.330,0.160,0.500
'0:05.162',-0.950,-0.350,0.170,0.520
'0:05.164',-0.960,-0.360,0.180,0.530
'0:05.166',-0.950,-0.380,0.190,0.530
'0:05.168',-0.950,-0.380,0.200,0.530
'0:05.170',-0.960,-0.380,0.220,0.540
'0:05.172',-0.960,-0.400,0.220,0.550
'0:05.174',-0.940,-0.410,0.210,0.530
'0:05.176',-0.920,-0.420,0.190,0.490
'0:05.178',-0.890,-0.400,0.200,0.460
'0:05.180',-0.870,-0.370,0.210,0.440
'0:05.182',-0.850,-0.340,0.220,0.440
'0:05.184',-0.820,-0.320,0.220,0.440
'0:05.186',-0.790,-0.300,0.200,0.430
'0:05.188',-0.720,-0.270,0.170,0.350
'0:05.190',-0.610,-0.220,0.110,0.250
'0:05.192',-0.500,-0.170,0.060,0.150
'0:05.194',-0.400,-0.120,0.050,0.060
'0:05.196',-0.340,-0.120,0.060,0.030
'0:05.198',-0.370,-0.160,0.080,0.090
'0:05.200',-0.440,-0.180,0.130,0.200
'0:05.202',-0.490,-0.170,0.200,0.270
'0:05.204',-0.530,-0.170,0.260,0.320
'0:05.206',-0.550,-0.170,0.300,0.350
'0:05.208',-0.570,-0.180,0.320,0.400
'0:05.210',-0.580,-0.170,0.330,0.420
'0:05.212',-0.560,-0.120,0.330,0.420
'0:05.214',-0.510,-0.070,0.310,0.410
'0:05.216',-0.450,-0.050,0.280,0.370
'0:05.218',-0.400,-0.020,0.260,0.330
'0:05.220',-0.360,0.000,0.250,0.290
'0:05.222',-0.330,0.030,0.260,0.260
'0:05.224',-0.300,0.050,0.290,0.260
'0:05.226',-0.280,0.090,0.310,0.290
'0:05.228',-0.250,0.120,0.310,0.310
'0:05.230',-0.220,0.150,0.310,0.300
'0:05.232',-0.160,0.180,0.310,0.280
'0:05.234',-0.090,0.230,0.300,0.240
'0:05.236',-0.030,0.260,0.280,0.190
'0:05.238',0.000,0.280,0.260,0.130
'0:05.240',0.050,0.310,0.260,0.100
'0:05.242',0.090,0.350,0.240,0.100
'0:05.244',0.130,0.370,0.220,0.100
'0:05.246',0.160,0.390,0.200,0.090
'0:05.248',0.200,0.400,0.180,0.080
'0:05.250',0.240,0.400,0.160,0.050
'0:05.252',0.270,0.390,0.140,0.010
'0:05.254',0.300,0.410,0.110,0.000
'0:05.256',0.330,0.410,0.080,-0.010
'0:05.258',0.360,0.390,0.050,-0.030
'0:05.260',0.390,0.370,0.020,-0.040
'0:05.262',0.400,0.370,0.020,-0.030
'0:05.264',0.410,0.370,0.020,-0.020
'0:05.266',0.440,0.360,0.020,-0.030
'0:05.268',0.450,0.360,0.020,-0.040
'0:05.270',0.460,0.360,0.010,-0.050
'0:05.272',0.490,0.330,0.000,-0.070
'0:05.274',0.500,0.300,-0.020,-0.080
'0:05.276',0.510,0.260,-0.030,-0.080
'0:05.278',0.510,0.230,-0.030,-0.080
'0:05.280',0.510,0.200,-0.010,-0.080
'0:05.282',0.510,0.190,0.000,-0.050
'0:05.284',0.510,0.160,0.020,-0.040
'0:05.286',0.510,0.140,0.030,-0.060
'0:05.288',0.510,0.120,0.020,-0.070
'0:05.290',0.510,0.100,0.020,-0.070
'0:05.292',0.510,0.080,0.010,-0.080
'0:05.294',0.510,0.060,0.000,-0.080
'0:05.296',0.500,0.050,0.010,-0.050
'0:05.298',0.480,0.050,0.010,-0.010
'0:05.300',0.480,0.020,0.000,-0.020
'0:05.302',0.480,0.000,0.000,-0.040
'0:05.304',0.480,0.000,0.000,-0.060
'0:05.306',0.490,-0.010,0.000,-0.070
'0:05.308',0.490,-0.030,-0.020,-0.090
'0:05.310',0.460,-0.050,-0.030,-0.090
'0:05.312',0.430,-0.060,-0.030,-0.080
'0:05.314',0.430,-0.100,-0.020,-0.080
'0:05.316',0.430,-0.120,-0.030,-0.120
'0:05.318',0.460,-0.140,-0.070,-0.180
'0:05.320',0.490,-0.150,-0.110,-0.250
'0:05.322',0.530,-0.150,-0.190,-0.310
'0:05.324',0.550,-0.170,-0.260,-0.360
'0:05.326',0.540,-0.180,-0.270,-0.370
'0:05.328',0.530,-0.180,-0.230,-0.340
'0:05.330',0.510,-0.140,-0.090,-0.240
'0:05.332',0.490,-0.030,0.120,-0.080
'0:05.334',0.490,0.130,0.410,0.080
'0:05.336',0.530,0.380,0.780,0.290
'0:05.338',0.610,0.720,1.230,0.540
'0:05.340',0.680,1.140,1.750,0.850
'0:05.342',0.770,1.580,2.310,1.170
'0:05.344',0.850,2.050,2.890,1.500
'0:05.346',0.930,2.530,3.490,1.850
'0:05.348',0.960,2.970,4.030,2.180
'0:05.350',0.980,3.330,4.450,2.430
'0:05.352',1.000,3.570,4.700,2.590
'0:05.354',0.990,3.680,4.780,2.650
'0:05.356',0.960,3.640,4.680,2.590
'0:05.358',0.840,3.360,4.330,2.440
'0:05.360',0.610,2.850,3.760,2.230
'0:05.362',0.370,2.260,3.120,1.980
'0:05.364',0.190,1.710,2.500,1.700
'0:05.366',0.070,1.250,1.950,1.420
'0:05.368',0.020,0.890,1.480,1.150
'0:05.370',0.000,0.570,1.080,0.880
'0:05.372',0.000,0.300,0.730,0.650
'0:05.374',-0.010,0.080,0.430,0.460
'0:05.376',0.000,-0.100,0.180,0.280
'0:05.378',-0.010,-0.270,-0.030,0.150
'0:05.380',-0.030,-0.390,-0.210,0.050
'0:05.382',-0.050,-0.480,-0.370,-0.040
'0:05.384',-0.030,-0.580,-0.520,-0.160
'0:05.386',-0.020,-0.670,-0.640,-0.260
'0:05.388',-0.010,-0.740,-0.750,-0.350
'0:05.390',0.000,-0.810,-0.830,-0.410
'0:05.392',0.000,-0.860,-0.890,-0.460
'0:05.394',0.000,-0.880,-0.940,-0.480
'0:05.396',-0.020,-0.880,-0.960,-0.470
'0:05.398',-0.030,-0.900,-0.990,-0.490
'0:05.400',-0.020,-0.940,-1.020,-0.540
'0:05.402',0.000,-0.940,-1.050,-0.590
'0:05.404',0.020,-0.950,-1.080,-0.650
'0:05.406',0.040,-0.970,-1.100,-0.670
'0:05.408',0.050,-0.950,-1.090,-0.670
'0:05.410',0.050,-0.920,-1.060,-0.640
'0:05.412',0.050,-0.900,-1.040,-0.630
'0:05.414',0.060,-0.890,-1.040,-0.640
'0:05.416',0.080,-0.860,-1.040,-0.660
'0:05.418',0.110,-0.840,-1.050,-0.700
'0:05.420',0.130,-0.820,-1.060,-0.730
'0:05.422',0.160,-0.790,-1.070,-0.760
'0:05.424',0.180,-0.760,-1.080,-0.760
'0:05.426',0.200,-0.780,-1.080,-0.770
'0:05.428',0.190,-0.810,-1.070,-0.770
'0:05.430',0.190,-0.800,-1.040,-0.760
'0:05.432',0.210,-0.750,-0.990,-0.720
'0:05.434',0.220,-0.710,-0.920,-0.690
'0:05.436',0.190,-0.670,-0.850,-0.630
'0:05.438',0.150,-0.640,-0.810,-0.560
'0:05.440',0.150,-0.630,-0.800,-0.540
'0:05.442',0.150,-0.640,-0.790,-0.530
'0:05.444',0.140,-0.650,-0.770,-0.520
'0:05.446',0.140,-0.650,-0.740,-0.510
'0:05.448',0.140,-0.640,-0.730,-0.500
'0:05.450',0.160,-0.620,-0.710,-0.490
'0:05.452',0.160,-0.580,-0.690,-0.480
'0:05.454',0.170,-0.590,-0.680,-0.490
'0:05.456',0.200,-0.600,-0.680,-0.520
'0:05.458',0.220,-0.590,-0.680,-0.530
'0:05.460',0.230,-0.590,-0.690,-0.540
'0:05.462',0.230,-0.590,-0.680,-0.520
'0:05.464',0.210,-0.570,-0.660,-0.510
'0:05.466',0.200,-0.540,-0.640,-0.480
'0:05.468',0.210,-0.530,-0.630,-0.480
'0:05.470',0.240,-0.530,-0.630,-0.500
'0:05.472',0.260,-0.530,-0.640,-0.510
'0:05.474',0.280,-0.540,-0.630,-0.520
'0:05.476',0.310,-0.540,-0.620,-0.520
'0:05.478',0.300,-0.530,-0.600,-0.520
'0:05.480',0.280,-0.490,-0.570,-0.480
'0:05.482',0.300,-0.480,-0.560,-0.470
'0:05.484',0.320,-0.480,-0.560,-0.480
'0:05.486',0.340,-0.480,-0.560,-0.510
'0:05.488',0.370,-0.480,-0.560,-0.520
'0:05.490',0.390,-0.480,-0.570,-0.530
'0:05.492',0.400,-0.470,-0.580,-0.530
'0:05.494',0.390,-0.430,-0.570,-0.520
'0:05.496',0.400,-0.420,-0.570,-0.510
'0:05.498',0.420,-0.420,-0.560,-0.510
'0:05.500',0.450,-0.430,-0.560,-0.510
'0:05.502',0.480,-0.430,-0.550,-0.540
'0:05.504',0.500,-0.430,-0.560,-0.570
'0:05.506',0.520,-0.410,-0.560,-0.570
'0:05.508',0.520,-0.390,-0.550,-0.560
'0:05.510',0.540,-0.380,-0.540,-0.560
'0:05.512',0.560,-0.370,-0.530,-0.570
'0:05.514',0.570,-0.360,-0.530,-0.560
'0:05.516',0.590,-0.360,-0.520,-0.560
'0:05.518',0.620,-0.350,-0.520,-0.580
'0:05.520',0.640,-0.330,-0.510,-0.600
'0:05.522',0.640,-0.300,-0.500,-0.600
'0:05.524',0.650,-0.280,-0.500,-0.590
'0:05.526',0.670,-0.270,-0.480,-0.590
'0:05.528',0.670,-0.260,-0.470,-0.580
'0:05.530',0.670,-0.260,-0.460,-0.580
'0:05.532',0.660,-0.240,-0.450,-0.580
'0:05.534',0.660,-0.240,-0.440,-0.580
'0:05.536',0.650,-0.220,-0.420,-0.560
'0:05.538',0.630,-0.230,-0.410,-0.560
'0:05.540',0.620,-0.250,-0.410,-0.550
'0:05.542',0.610,-0.270,-0.410,-0.540
'0:05.544',0.580,-0.280,-0.410,-0.530
'0:05.546',0.550,-0.290,-0.390,-0.510
'0:05.548',0.510,-0.300,-0.380,-0.480
'0:05.550',0.470,-0.290,-0.370,-0.450
'0:05.552',0.440,-0.310,-0.360,-0.440
'0:05.554',0.420,-0.340,-0.370,-0.430
'0:05.556',0.410,-0.350,-0.370,-0.420
'0:05.558',0.390,-0.370,-0.380,-0.410
'0:05.560',0.350,-0.370,-0.370,-0.380
'0:05.562',0.310,-0.360,-0.350,-0.350
'0:05.564',0.280,-0.320,-0.320,-0.320
'0:05.566',0.260,-0.300,-0.310,-0.300
'0:05.568',0.260,-0.290,-0.320,-0.300
'0:05.570',0.270,-0.270,-0.320,-0.320
'0:05.572',0.270,-0.280,-0.320,-0.330
'0:05.574',0.260,-0.300,-0.320,-0.320
'0:05.576',0.220,-0.320,-0.310,-0.300
'0:05.578',0.180,-0.320,-0.300,-0.250
'0:05.580',0.140,-0.330,-0.280,-0.210
'0:05.582',0.110,-0.360,-0.260,-0.180
'0:05.584',0.090,-0.380,-0.250,-0.150
'0:05.586',0.070,-0.400,-0.240,-0.130
'0:05.588',0.040,-0.410,-0.220,-0.120
'0:05.590',0.000,-0.400,-0.200,-0.090
'0:05.592',-0.050,-0.400,-0.180,-0.040
'0:05.594',-0.100,-0.410,-0.180,0.000
'0:05.596',-0.150,-0.430,-0.180,0.030
'0:05.598',-0.190,-0.450,-0.170,0.040
'0:05.600',-0.220,-0.460,-0.150,0.060
'0:05.602',-0.240,-0.470,-0.150,0.070
'0:05.604',-0.250,-0.480,-0.150,0.070
'0:05.606',-0.280,-0.480,-0.140,0.090
'0:05.608',-0.310,-0.490,-0.130,0.130
'0:05.610',-0.330,-0.510,-0.120,0.170
'0:05.612',-0.360,-0.540,-0.100,0.200
'0:05.614',-0.390,-0.550,-0.090,0.230
'0:05.616',-0.410,-0.570,-0.080,0.260
'0:05.618',-0.430,-0.570,-0.080,0.270
'0:05.620',-0.450,-0.550,-0.070,0.290
'0:05.622',-0.460,-0.530,-0.060,0.310
'0:05.624',-0.460,-0.520,-0.050,0.330
'0:05.626',-0.460,-0.500,-0.030,0.340
'0:05.628',-0.460,-0.460,-0.010,0.350
'0:05.630',-0.450,-0.430,0.000,0.380
'0:05.632',-0.430,-0.390,0.010,0.410
'0:05.634',-0.420,-0.340,0.010,0.410
'0:05.636',-0.400,-0.310,0.010,0.380
'0:05.638',-0.380,-0.290,0.010,0.360
'0:05.640',-0.360,-0.260,0.000,0.350
